id,hebrew_year,hebrew_month,hebrew_month_translit,hebrew_day,gregorian_year,gregorian_date,category,subcategory,sequence,occasion_he,occasion_en,detail,parsha,entry_url,page_url,title,description,hebrew_content,pdf_url,audio_url,video_url,scraped_at,last_updated,content_fetched,sources_extracted,processing_status
709,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113394,https://www.mafteiach.app/farbrengen/11113394,Farbrengen 11113394,,,,,,2026-04-19 22:39:24,,0,0,discovered
710,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113395,https://www.mafteiach.app/farbrengen/11113395,Farbrengen 11113395,,,,,,2026-04-19 22:39:24,,0,0,discovered
711,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113396,https://www.mafteiach.app/farbrengen/11113396,Farbrengen 11113396,,,,,,2026-04-19 22:39:24,,0,0,discovered
712,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113397,https://www.mafteiach.app/farbrengen/11113397,Farbrengen 11113397,,,,,,2026-04-19 22:39:24,,0,0,discovered
713,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113398,https://www.mafteiach.app/farbrengen/11113398,Farbrengen 11113398,,,,,,2026-04-19 22:39:24,,0,0,discovered
714,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113399,https://www.mafteiach.app/farbrengen/11113399,Farbrengen 11113399,,,,,,2026-04-19 22:39:24,,0,0,discovered
715,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113400,https://www.mafteiach.app/farbrengen/11113400,Farbrengen 11113400,,,,,,2026-04-19 22:39:24,,0,0,discovered
716,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113401,https://www.mafteiach.app/farbrengen/11113401,Farbrengen 11113401,,,,,,2026-04-19 22:39:24,,0,0,discovered
717,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113402,https://www.mafteiach.app/farbrengen/11113402,Farbrengen 11113402,,,,,,2026-04-19 22:39:24,,0,0,discovered
718,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113403,https://www.mafteiach.app/farbrengen/11113403,Farbrengen 11113403,,,,,,2026-04-19 22:39:24,,0,0,discovered
719,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113404,https://www.mafteiach.app/farbrengen/11113404,Farbrengen 11113404,,,,,,2026-04-19 22:39:24,,0,0,discovered
720,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113405,https://www.mafteiach.app/farbrengen/11113405,Farbrengen 11113405,,,,,,2026-04-19 22:39:24,,0,0,discovered
721,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113407,https://www.mafteiach.app/farbrengen/11113407,Farbrengen 11113407,,,,,,2026-04-19 22:39:24,,0,0,discovered
722,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113408,https://www.mafteiach.app/farbrengen/11113408,Farbrengen 11113408,,,,,,2026-04-19 22:39:24,,0,0,discovered
723,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113409,https://www.mafteiach.app/farbrengen/11113409,Farbrengen 11113409,,,,,,2026-04-19 22:39:24,,0,0,discovered
724,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113410,https://www.mafteiach.app/farbrengen/11113410,Farbrengen 11113410,,,,,,2026-04-19 22:39:24,,0,0,discovered
725,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113411,https://www.mafteiach.app/farbrengen/11113411,Farbrengen 11113411,,,,,,2026-04-19 22:39:24,,0,0,discovered
726,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113412,https://www.mafteiach.app/farbrengen/11113412,Farbrengen 11113412,,,,,,2026-04-19 22:39:24,,0,0,discovered
727,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113413,https://www.mafteiach.app/farbrengen/11113413,Farbrengen 11113413,,,,,,2026-04-19 22:39:24,,0,0,discovered
728,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113414,https://www.mafteiach.app/farbrengen/11113414,Farbrengen 11113414,,,,,,2026-04-19 22:39:24,,0,0,discovered
729,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113415,https://www.mafteiach.app/farbrengen/11113415,Farbrengen 11113415,,,,,,2026-04-19 22:39:24,,0,0,discovered
730,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113416,https://www.mafteiach.app/farbrengen/11113416,Farbrengen 11113416,,,,,,2026-04-19 22:39:24,,0,0,discovered
731,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11116104,https://www.mafteiach.app/farbrengen/11116104,Farbrengen 11116104,,,,,,2026-04-19 22:39:24,,0,0,discovered
732,5721,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11116181,https://www.mafteiach.app/farbrengen/11116181,Farbrengen 11116181,,,,,,2026-04-19 22:39:24,,0,0,discovered
733,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113393,https://www.mafteiach.app/farbrengen/11113393,Farbrengen 11113393,,,,,,2026-04-19 22:39:25,,0,0,discovered
734,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113417,https://www.mafteiach.app/farbrengen/11113417,Farbrengen 11113417,,,,,,2026-04-19 22:39:25,,0,0,discovered
735,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113418,https://www.mafteiach.app/farbrengen/11113418,Farbrengen 11113418,,,,,,2026-04-19 22:39:25,,0,0,discovered
736,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113419,https://www.mafteiach.app/farbrengen/11113419,Farbrengen 11113419,,,,,,2026-04-19 22:39:25,,0,0,discovered
737,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113420,https://www.mafteiach.app/farbrengen/11113420,Farbrengen 11113420,,,,,,2026-04-19 22:39:25,,0,0,discovered
738,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113421,https://www.mafteiach.app/farbrengen/11113421,Farbrengen 11113421,,,,,,2026-04-19 22:39:25,,0,0,discovered
739,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113422,https://www.mafteiach.app/farbrengen/11113422,Farbrengen 11113422,,,,,,2026-04-19 22:39:25,,0,0,discovered
740,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113423,https://www.mafteiach.app/farbrengen/11113423,Farbrengen 11113423,,,,,,2026-04-19 22:39:25,,0,0,discovered
741,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113424,https://www.mafteiach.app/farbrengen/11113424,Farbrengen 11113424,,,,,,2026-04-19 22:39:25,,0,0,discovered
742,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113425,https://www.mafteiach.app/farbrengen/11113425,Farbrengen 11113425,,,,,,2026-04-19 22:39:25,,0,0,discovered
743,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113426,https://www.mafteiach.app/farbrengen/11113426,Farbrengen 11113426,,,,,,2026-04-19 22:39:25,,0,0,discovered
744,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113427,https://www.mafteiach.app/farbrengen/11113427,Farbrengen 11113427,,,,,,2026-04-19 22:39:25,,0,0,discovered
745,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113428,https://www.mafteiach.app/farbrengen/11113428,Farbrengen 11113428,,,,,,2026-04-19 22:39:25,,0,0,discovered
746,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113429,https://www.mafteiach.app/farbrengen/11113429,Farbrengen 11113429,,,,,,2026-04-19 22:39:25,,0,0,discovered
747,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113430,https://www.mafteiach.app/farbrengen/11113430,Farbrengen 11113430,,,,,,2026-04-19 22:39:25,,0,0,discovered
748,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113431,https://www.mafteiach.app/farbrengen/11113431,Farbrengen 11113431,,,,,,2026-04-19 22:39:25,,0,0,discovered
749,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113432,https://www.mafteiach.app/farbrengen/11113432,Farbrengen 11113432,,,,,,2026-04-19 22:39:25,,0,0,discovered
750,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113433,https://www.mafteiach.app/farbrengen/11113433,Farbrengen 11113433,,,,,,2026-04-19 22:39:25,,0,0,discovered
751,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113434,https://www.mafteiach.app/farbrengen/11113434,Farbrengen 11113434,,,,,,2026-04-19 22:39:25,,0,0,discovered
752,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113435,https://www.mafteiach.app/farbrengen/11113435,Farbrengen 11113435,,,,,,2026-04-19 22:39:25,,0,0,discovered
753,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113436,https://www.mafteiach.app/farbrengen/11113436,Farbrengen 11113436,,,,,,2026-04-19 22:39:25,,0,0,discovered
754,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113437,https://www.mafteiach.app/farbrengen/11113437,Farbrengen 11113437,,,,,,2026-04-19 22:39:25,,0,0,discovered
755,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113438,https://www.mafteiach.app/farbrengen/11113438,Farbrengen 11113438,,,,,,2026-04-19 22:39:25,,0,0,discovered
756,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113439,https://www.mafteiach.app/farbrengen/11113439,Farbrengen 11113439,,,,,,2026-04-19 22:39:25,,0,0,discovered
757,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113440,https://www.mafteiach.app/farbrengen/11113440,Farbrengen 11113440,,,,,,2026-04-19 22:39:25,,0,0,discovered
758,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113441,https://www.mafteiach.app/farbrengen/11113441,Farbrengen 11113441,,,,,,2026-04-19 22:39:25,,0,0,discovered
759,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113442,https://www.mafteiach.app/farbrengen/11113442,Farbrengen 11113442,,,,,,2026-04-19 22:39:25,,0,0,discovered
760,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113443,https://www.mafteiach.app/farbrengen/11113443,Farbrengen 11113443,,,,,,2026-04-19 22:39:25,,0,0,discovered
761,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113444,https://www.mafteiach.app/farbrengen/11113444,Farbrengen 11113444,,,,,,2026-04-19 22:39:25,,0,0,discovered
762,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113445,https://www.mafteiach.app/farbrengen/11113445,Farbrengen 11113445,,,,,,2026-04-19 22:39:25,,0,0,discovered
763,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113446,https://www.mafteiach.app/farbrengen/11113446,Farbrengen 11113446,,,,,,2026-04-19 22:39:25,,0,0,discovered
764,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113447,https://www.mafteiach.app/farbrengen/11113447,Farbrengen 11113447,,,,,,2026-04-19 22:39:25,,0,0,discovered
765,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113448,https://www.mafteiach.app/farbrengen/11113448,Farbrengen 11113448,,,,,,2026-04-19 22:39:25,,0,0,discovered
766,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113449,https://www.mafteiach.app/farbrengen/11113449,Farbrengen 11113449,,,,,,2026-04-19 22:39:25,,0,0,discovered
767,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113450,https://www.mafteiach.app/farbrengen/11113450,Farbrengen 11113450,,,,,,2026-04-19 22:39:25,,0,0,discovered
768,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113451,https://www.mafteiach.app/farbrengen/11113451,Farbrengen 11113451,,,,,,2026-04-19 22:39:25,,0,0,discovered
769,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113452,https://www.mafteiach.app/farbrengen/11113452,Farbrengen 11113452,,,,,,2026-04-19 22:39:25,,0,0,discovered
770,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113453,https://www.mafteiach.app/farbrengen/11113453,Farbrengen 11113453,,,,,,2026-04-19 22:39:25,,0,0,discovered
771,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113454,https://www.mafteiach.app/farbrengen/11113454,Farbrengen 11113454,,,,,,2026-04-19 22:39:25,,0,0,discovered
772,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113455,https://www.mafteiach.app/farbrengen/11113455,Farbrengen 11113455,,,,,,2026-04-19 22:39:25,,0,0,discovered
773,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113456,https://www.mafteiach.app/farbrengen/11113456,Farbrengen 11113456,,,,,,2026-04-19 22:39:25,,0,0,discovered
774,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113457,https://www.mafteiach.app/farbrengen/11113457,Farbrengen 11113457,,,,,,2026-04-19 22:39:25,,0,0,discovered
775,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113458,https://www.mafteiach.app/farbrengen/11113458,Farbrengen 11113458,,,,,,2026-04-19 22:39:25,,0,0,discovered
776,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113459,https://www.mafteiach.app/farbrengen/11113459,Farbrengen 11113459,,,,,,2026-04-19 22:39:25,,0,0,discovered
777,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113460,https://www.mafteiach.app/farbrengen/11113460,Farbrengen 11113460,,,,,,2026-04-19 22:39:25,,0,0,discovered
778,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113461,https://www.mafteiach.app/farbrengen/11113461,Farbrengen 11113461,,,,,,2026-04-19 22:39:25,,0,0,discovered
779,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113462,https://www.mafteiach.app/farbrengen/11113462,Farbrengen 11113462,,,,,,2026-04-19 22:39:25,,0,0,discovered
780,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113463,https://www.mafteiach.app/farbrengen/11113463,Farbrengen 11113463,,,,,,2026-04-19 22:39:25,,0,0,discovered
781,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113464,https://www.mafteiach.app/farbrengen/11113464,Farbrengen 11113464,,,,,,2026-04-19 22:39:25,,0,0,discovered
782,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113465,https://www.mafteiach.app/farbrengen/11113465,Farbrengen 11113465,,,,,,2026-04-19 22:39:25,,0,0,discovered
783,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113466,https://www.mafteiach.app/farbrengen/11113466,Farbrengen 11113466,,,,,,2026-04-19 22:39:25,,0,0,discovered
784,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113467,https://www.mafteiach.app/farbrengen/11113467,Farbrengen 11113467,,,,,,2026-04-19 22:39:25,,0,0,discovered
785,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113468,https://www.mafteiach.app/farbrengen/11113468,Farbrengen 11113468,,,,,,2026-04-19 22:39:25,,0,0,discovered
786,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113469,https://www.mafteiach.app/farbrengen/11113469,Farbrengen 11113469,,,,,,2026-04-19 22:39:25,,0,0,discovered
787,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113470,https://www.mafteiach.app/farbrengen/11113470,Farbrengen 11113470,,,,,,2026-04-19 22:39:25,,0,0,discovered
788,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113471,https://www.mafteiach.app/farbrengen/11113471,Farbrengen 11113471,,,,,,2026-04-19 22:39:25,,0,0,discovered
789,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113472,https://www.mafteiach.app/farbrengen/11113472,Farbrengen 11113472,,,,,,2026-04-19 22:39:25,,0,0,discovered
790,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113473,https://www.mafteiach.app/farbrengen/11113473,Farbrengen 11113473,,,,,,2026-04-19 22:39:25,,0,0,discovered
791,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113474,https://www.mafteiach.app/farbrengen/11113474,Farbrengen 11113474,,,,,,2026-04-19 22:39:25,,0,0,discovered
792,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113475,https://www.mafteiach.app/farbrengen/11113475,Farbrengen 11113475,,,,,,2026-04-19 22:39:25,,0,0,discovered
793,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113476,https://www.mafteiach.app/farbrengen/11113476,Farbrengen 11113476,,,,,,2026-04-19 22:39:25,,0,0,discovered
794,5722,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113477,https://www.mafteiach.app/farbrengen/11113477,Farbrengen 11113477,,,,,,2026-04-19 22:39:25,,0,0,discovered
795,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113478,https://www.mafteiach.app/farbrengen/11113478,Farbrengen 11113478,,,,,,2026-04-19 22:39:26,,0,0,discovered
796,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113479,https://www.mafteiach.app/farbrengen/11113479,Farbrengen 11113479,,,,,,2026-04-19 22:39:26,,0,0,discovered
797,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113480,https://www.mafteiach.app/farbrengen/11113480,Farbrengen 11113480,,,,,,2026-04-19 22:39:26,,0,0,discovered
798,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113481,https://www.mafteiach.app/farbrengen/11113481,Farbrengen 11113481,,,,,,2026-04-19 22:39:26,,0,0,discovered
799,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113482,https://www.mafteiach.app/farbrengen/11113482,Farbrengen 11113482,,,,,,2026-04-19 22:39:26,,0,0,discovered
800,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113483,https://www.mafteiach.app/farbrengen/11113483,Farbrengen 11113483,,,,,,2026-04-19 22:39:26,,0,0,discovered
801,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113484,https://www.mafteiach.app/farbrengen/11113484,Farbrengen 11113484,,,,,,2026-04-19 22:39:26,,0,0,discovered
802,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113485,https://www.mafteiach.app/farbrengen/11113485,Farbrengen 11113485,,,,,,2026-04-19 22:39:26,,0,0,discovered
803,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113486,https://www.mafteiach.app/farbrengen/11113486,Farbrengen 11113486,,,,,,2026-04-19 22:39:26,,0,0,discovered
804,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113487,https://www.mafteiach.app/farbrengen/11113487,Farbrengen 11113487,,,,,,2026-04-19 22:39:26,,0,0,discovered
805,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113488,https://www.mafteiach.app/farbrengen/11113488,Farbrengen 11113488,,,,,,2026-04-19 22:39:26,,0,0,discovered
806,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113489,https://www.mafteiach.app/farbrengen/11113489,Farbrengen 11113489,,,,,,2026-04-19 22:39:26,,0,0,discovered
807,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113490,https://www.mafteiach.app/farbrengen/11113490,Farbrengen 11113490,,,,,,2026-04-19 22:39:26,,0,0,discovered
808,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113491,https://www.mafteiach.app/farbrengen/11113491,Farbrengen 11113491,,,,,,2026-04-19 22:39:26,,0,0,discovered
809,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113492,https://www.mafteiach.app/farbrengen/11113492,Farbrengen 11113492,,,,,,2026-04-19 22:39:26,,0,0,discovered
810,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113493,https://www.mafteiach.app/farbrengen/11113493,Farbrengen 11113493,,,,,,2026-04-19 22:39:26,,0,0,discovered
811,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113494,https://www.mafteiach.app/farbrengen/11113494,Farbrengen 11113494,,,,,,2026-04-19 22:39:26,,0,0,discovered
812,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113495,https://www.mafteiach.app/farbrengen/11113495,Farbrengen 11113495,,,,,,2026-04-19 22:39:26,,0,0,discovered
813,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113496,https://www.mafteiach.app/farbrengen/11113496,Farbrengen 11113496,,,,,,2026-04-19 22:39:26,,0,0,discovered
814,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113497,https://www.mafteiach.app/farbrengen/11113497,Farbrengen 11113497,,,,,,2026-04-19 22:39:26,,0,0,discovered
815,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113498,https://www.mafteiach.app/farbrengen/11113498,Farbrengen 11113498,,,,,,2026-04-19 22:39:26,,0,0,discovered
816,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113499,https://www.mafteiach.app/farbrengen/11113499,Farbrengen 11113499,,,,,,2026-04-19 22:39:26,,0,0,discovered
817,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113500,https://www.mafteiach.app/farbrengen/11113500,Farbrengen 11113500,,,,,,2026-04-19 22:39:26,,0,0,discovered
818,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113501,https://www.mafteiach.app/farbrengen/11113501,Farbrengen 11113501,,,,,,2026-04-19 22:39:26,,0,0,discovered
819,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113502,https://www.mafteiach.app/farbrengen/11113502,Farbrengen 11113502,,,,,,2026-04-19 22:39:26,,0,0,discovered
820,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113503,https://www.mafteiach.app/farbrengen/11113503,Farbrengen 11113503,,,,,,2026-04-19 22:39:26,,0,0,discovered
821,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113504,https://www.mafteiach.app/farbrengen/11113504,Farbrengen 11113504,,,,,,2026-04-19 22:39:26,,0,0,discovered
822,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113505,https://www.mafteiach.app/farbrengen/11113505,Farbrengen 11113505,,,,,,2026-04-19 22:39:26,,0,0,discovered
823,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113506,https://www.mafteiach.app/farbrengen/11113506,Farbrengen 11113506,,,,,,2026-04-19 22:39:26,,0,0,discovered
824,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113507,https://www.mafteiach.app/farbrengen/11113507,Farbrengen 11113507,,,,,,2026-04-19 22:39:26,,0,0,discovered
825,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113508,https://www.mafteiach.app/farbrengen/11113508,Farbrengen 11113508,,,,,,2026-04-19 22:39:26,,0,0,discovered
826,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113509,https://www.mafteiach.app/farbrengen/11113509,Farbrengen 11113509,,,,,,2026-04-19 22:39:26,,0,0,discovered
827,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113510,https://www.mafteiach.app/farbrengen/11113510,Farbrengen 11113510,,,,,,2026-04-19 22:39:26,,0,0,discovered
828,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113511,https://www.mafteiach.app/farbrengen/11113511,Farbrengen 11113511,,,,,,2026-04-19 22:39:26,,0,0,discovered
829,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113512,https://www.mafteiach.app/farbrengen/11113512,Farbrengen 11113512,,,,,,2026-04-19 22:39:26,,0,0,discovered
830,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113513,https://www.mafteiach.app/farbrengen/11113513,Farbrengen 11113513,,,,,,2026-04-19 22:39:26,,0,0,discovered
831,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113514,https://www.mafteiach.app/farbrengen/11113514,Farbrengen 11113514,,,,,,2026-04-19 22:39:26,,0,0,discovered
832,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113515,https://www.mafteiach.app/farbrengen/11113515,Farbrengen 11113515,,,,,,2026-04-19 22:39:26,,0,0,discovered
833,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113516,https://www.mafteiach.app/farbrengen/11113516,Farbrengen 11113516,,,,,,2026-04-19 22:39:26,,0,0,discovered
834,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113517,https://www.mafteiach.app/farbrengen/11113517,Farbrengen 11113517,,,,,,2026-04-19 22:39:26,,0,0,discovered
835,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113518,https://www.mafteiach.app/farbrengen/11113518,Farbrengen 11113518,,,,,,2026-04-19 22:39:26,,0,0,discovered
836,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113519,https://www.mafteiach.app/farbrengen/11113519,Farbrengen 11113519,,,,,,2026-04-19 22:39:26,,0,0,discovered
837,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113520,https://www.mafteiach.app/farbrengen/11113520,Farbrengen 11113520,,,,,,2026-04-19 22:39:26,,0,0,discovered
838,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113521,https://www.mafteiach.app/farbrengen/11113521,Farbrengen 11113521,,,,,,2026-04-19 22:39:26,,0,0,discovered
839,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113522,https://www.mafteiach.app/farbrengen/11113522,Farbrengen 11113522,,,,,,2026-04-19 22:39:26,,0,0,discovered
840,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113523,https://www.mafteiach.app/farbrengen/11113523,Farbrengen 11113523,,,,,,2026-04-19 22:39:26,,0,0,discovered
841,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113524,https://www.mafteiach.app/farbrengen/11113524,Farbrengen 11113524,,,,,,2026-04-19 22:39:26,,0,0,discovered
842,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113525,https://www.mafteiach.app/farbrengen/11113525,Farbrengen 11113525,,,,,,2026-04-19 22:39:26,,0,0,discovered
843,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113526,https://www.mafteiach.app/farbrengen/11113526,Farbrengen 11113526,,,,,,2026-04-19 22:39:26,,0,0,discovered
844,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113527,https://www.mafteiach.app/farbrengen/11113527,Farbrengen 11113527,,,,,,2026-04-19 22:39:26,,0,0,discovered
845,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113528,https://www.mafteiach.app/farbrengen/11113528,Farbrengen 11113528,,,,,,2026-04-19 22:39:26,,0,0,discovered
846,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113529,https://www.mafteiach.app/farbrengen/11113529,Farbrengen 11113529,,,,,,2026-04-19 22:39:26,,0,0,discovered
847,5723,,,,,,,,,,,,,https://www.mafteiach.app/farbrengen/11113530,https://www.mafteiach.app/farbrengen/11113530,Farbrengen 11113530,,,,,,2026-04-19 22:39:26,,0,0,discovered
